DANH MỤC SẢN PHẨM & GIÁ - BẾP YÊU THƯƠNG,,,,,,,,,,,,,,,,,,,,,HÌNH ẢNH & MENU
STT,DANH MỤC SẢN PHẨM,PHÂN LOẠI,SẢN PHẨM,MÔ TẢ SẢN PHẨM,SẢN PHẨM DÀNH CHO AI,LƯU Ý KHI DÙNG SẢN PHẨM,BẢO QUẢN,GIÁ BÁN LẺ,GIÁ MUA GOM 5 NGƯỜI,GIÁ MUA GOM 10 NGƯỜI,GIÁ MUA GOM > 15 NGƯỜI,GIÁ MUA TRONG THẺ MEMBERSHIP,GIÁ GÓI 7 NGÀY,GIÁ GÓI 14 NGÀY,GIÁ GÓI 21 NGÀY,GIÁ GÓI THÁNG,QUÀ TẶNG KÈM (NẾU CÓ),CHÍNH SÁCH THU CHAI (NẾU CÓ),ĐÓNG GÓI VẬN CHUYỂN,Ghi chú,HÌNH ẢNH NHIỀU SẢN PHẨM,HÌNH ẢNH 1 SẢN PHẨM,POSTER KÈM GIÁ,POSTER MENU,HOA HỒNG SALE / SẢN PHẨM,HOA HỒNG LEADER / SẢN PHẨM
35.0,,Chống oxy hóa,Lựu đỏ quyến rũ,"Nước ép rau củ quả tươi nguyên chất theo công thức BYT, lấy lựu đỏ vị chua ngọt đặc trưng, màu ruby nổi bật. Sản phẩm phù hợp dùng như đồ uống phụ trong ngày, giúp tăng sự đa dạng rau quả và thay thế lựa chọn nước ngọt công nghiệp.","Người thích nhóm trái cây đỏ/tím như lựu, thanh long, mận; phù hợp người muốn bổ sung đa dạng màu thực vật trong khẩu phần.","Trái cây đỏ/tím vẫn chứa đường tự nhiên và acid hữu cơ. Người tiểu đường, dạ dày nhạy cảm, dị ứng lựu/mận/thanh long nên dùng lượng phù hợp.","Bảo quản lạnh 0–4°C ngay sau khi nhận. Dùng ngon nhất trong ngày, ưu tiên trong 24 giờ; sau khi mở nắp nên uống hết ngay. Luôn giữ chai đứng, đậy kín, tránh nắng/nhiệt; nếu sản phẩm phồng nắp, chua lạ, đổi màu/mùi bất thường thì không dùng.",60000.0,59000.0,58000.0,57000.0,-,406000,784000,-,1635000,Mua gói tháng hoặc mua trên 5 cốc 1 lần được tặng 1 box quả gọt sẵn ngẫu nhiên 400 gr,x,"Thùng carton + đá chai, Túi bạc giữ nhiệt + túi giấy"
36.0,,,Thanh long hồng ngọc,"Nước ép rau củ quả tươi nguyên chất theo công thức BYT, lấy thanh long đỏ/hồng làm vị chủ đạo, màu hồng ngọc tự nhiên, vị nhẹ. Sản phẩm phù hợp dùng như đồ uống phụ trong ngày, giúp tăng sự đa dạng rau quả và thay thế lựa chọn nước ngọt công nghiệp.","Người thích nhóm trái cây đỏ/tím như lựu, thanh long, mận; phù hợp người muốn bổ sung đa dạng màu thực vật trong khẩu phần.","Trái cây đỏ/tím vẫn chứa đường tự nhiên và acid hữu cơ. Người tiểu đường, dạ dày nhạy cảm, dị ứng lựu/mận/thanh long nên dùng lượng phù hợp.","Bảo quản lạnh 0–4°C ngay sau khi nhận. Dùng ngon nhất trong ngày, ưu tiên trong 24 giờ; sau khi mở nắp nên uống hết ngay. Luôn giữ chai đứng, đậy kín, tránh nắng/nhiệt; nếu sản phẩm phồng nắp, chua lạ, đổi màu/mùi bất thường thì không dùng.",60000.0,59000.0,58000.0,57000.0,-,406000,784000,-,1635000,Mua gói tháng hoặc mua trên 5 cốc 1 lần được tặng 1 box quả gọt sẵn ngẫu nhiên 400 gr,x,"Thùng carton + đá chai, Túi bạc giữ nhiệt + túi giấy"
37.0,,,Mận cam rực nắng,"Nước ép rau củ quả tươi nguyên chất theo công thức BYT, lấy mận phối cam, vị chua ngọt rực rỡ, hậu vị trái cây rõ. Sản phẩm phù hợp dùng như đồ uống phụ trong ngày, giúp tăng sự đa dạng rau quả và thay thế lựa chọn nước ngọt công nghiệp.","Người thích nhóm trái cây đỏ/tím như lựu, thanh long, mận; phù hợp người muốn bổ sung đa dạng màu thực vật trong khẩu phần.","Trái cây đỏ/tím vẫn chứa đường tự nhiên và acid hữu cơ. Người tiểu đường, dạ dày nhạy cảm, dị ứng lựu/mận/thanh long nên dùng lượng phù hợp.","Bảo quản lạnh 0–4°C ngay sau khi nhận. Dùng ngon nhất trong ngày, ưu tiên trong 24 giờ; sau khi mở nắp nên uống hết ngay. Luôn giữ chai đứng, đậy kín, tránh nắng/nhiệt; nếu sản phẩm phồng nắp, chua lạ, đổi màu/mùi bất thường thì không dùng.",60000.0,59000.0,58000.0,57000.0,-,406000,784000,-,1635000,Mua gói tháng hoặc mua trên 5 cốc 1 lần được tặng 1 box quả gọt sẵn ngẫu nhiên 400 gr,x,"Thùng carton + đá chai, Túi bạc giữ nhiệt + túi giấy"
38.0,,Bổ sung năng lượng,Lựu cam bùng nổ,"Nước ép rau củ quả tươi nguyên chất theo công thức BYT, lấy lựu phối cam, vị chua ngọt sáng và dễ tạo cảm giác tỉnh táo. Sản phẩm phù hợp dùng như đồ uống phụ trong ngày, giúp tăng sự đa dạng rau quả và thay thế lựa chọn nước ngọt công nghiệp.","Người cần đồ uống trái cây tươi trước/giữa giờ làm, sau vận động nhẹ hoặc lúc cần nạp năng lượng tự nhiên thay đồ ngọt công nghiệp.",Sản phẩm có đường tự nhiên từ trái cây; không nên dùng thay bữa chính trong thời gian dài. Người cần kiểm soát cân nặng/đường huyết nên tính vào tổng khẩu phần ngày.,"Bảo quản lạnh 0–4°C ngay sau khi nhận. Dùng ngon nhất trong ngày, ưu tiên trong 24 giờ; sau khi mở nắp nên uống hết ngay. Luôn giữ chai đứng, đậy kín, tránh nắng/nhiệt; nếu sản phẩm phồng nắp, chua lạ, đổi màu/mùi bất thường thì không dùng.",55000.0,54000.0,53000.0,52000.0,-,371000,714000,-,1485000,Mua gói tháng hoặc mua trên 5 cốc 1 lần được tặng 1 box quả gọt sẵn ngẫu nhiên 400 gr,x,"Thùng carton + đá chai, Túi bạc giữ nhiệt + túi giấy"
39.0,,,Vàng bừng năng lượng,"Nước ép rau củ quả tươi nguyên chất theo công thức BYT, lấy nhóm trái cây vàng theo công thức BYT, vị thơm ngọt, dễ uống. Sản phẩm phù hợp dùng như đồ uống phụ trong ngày, giúp tăng sự đa dạng rau quả và thay thế lựa chọn nước ngọt công nghiệp.","Người cần đồ uống trái cây tươi trước/giữa giờ làm, sau vận động nhẹ hoặc lúc cần nạp năng lượng tự nhiên thay đồ ngọt công nghiệp.",Sản phẩm có đường tự nhiên từ trái cây; không nên dùng thay bữa chính trong thời gian dài. Người cần kiểm soát cân nặng/đường huyết nên tính vào tổng khẩu phần ngày.,"Bảo quản lạnh 0–4°C ngay sau khi nhận. Dùng ngon nhất trong ngày, ưu tiên trong 24 giờ; sau khi mở nắp nên uống hết ngay. Luôn giữ chai đứng, đậy kín, tránh nắng/nhiệt; nếu sản phẩm phồng nắp, chua lạ, đổi màu/mùi bất thường thì không dùng.",55000.0,54000.0,53000.0,52000.0,-,371000,714000,-,1485000,Mua gói tháng hoặc mua trên 5 cốc 1 lần được tặng 1 box quả gọt sẵn ngẫu nhiên 400 gr,x,"Thùng carton + đá chai, Túi bạc giữ nhiệt + túi giấy"
40.0,,,Hồng thủy thanh long,"Nước ép rau củ quả tươi nguyên chất theo công thức BYT, lấy thanh long hồng phối trái cây mọng nước, vị nhẹ và mát. Sản phẩm phù hợp dùng như đồ uống phụ trong ngày, giúp tăng sự đa dạng rau quả và thay thế lựa chọn nước ngọt công nghiệp.","Người cần đồ uống trái cây tươi trước/giữa giờ làm, sau vận động nhẹ hoặc lúc cần nạp năng lượng tự nhiên thay đồ ngọt công nghiệp.",Sản phẩm có đường tự nhiên từ trái cây; không nên dùng thay bữa chính trong thời gian dài. Người cần kiểm soát cân nặng/đường huyết nên tính vào tổng khẩu phần ngày.,"Bảo quản lạnh 0–4°C ngay sau khi nhận. Dùng ngon nhất trong ngày, ưu tiên trong 24 giờ; sau khi mở nắp nên uống hết ngay. Luôn giữ chai đứng, đậy kín, tránh nắng/nhiệt; nếu sản phẩm phồng nắp, chua lạ, đổi màu/mùi bất thường thì không dùng.",55000.0,54000.0,53000.0,52000.0,-,371000,714000,-,1485000,Mua gói tháng hoặc mua trên 5 cốc 1 lần được tặng 1 box quả gọt sẵn ngẫu nhiên 400 gr,x,"Thùng carton + đá chai, Túi bạc giữ nhiệt + túi giấy"
41.0,,,Xanh tươi năng lượng,"Nước ép rau củ quả tươi nguyên chất theo công thức BYT, lấy nhóm rau củ quả xanh phối trái cây, vị tươi và gọn. Sản phẩm phù hợp dùng như đồ uống phụ trong ngày, giúp tăng sự đa dạng rau quả và thay thế lựa chọn nước ngọt công nghiệp.","Người cần đồ uống trái cây tươi trước/giữa giờ làm, sau vận động nhẹ hoặc lúc cần nạp năng lượng tự nhiên thay đồ ngọt công nghiệp.",Sản phẩm có đường tự nhiên từ trái cây; không nên dùng thay bữa chính trong thời gian dài. Người cần kiểm soát cân nặng/đường huyết nên tính vào tổng khẩu phần ngày.,"Bảo quản lạnh 0–4°C ngay sau khi nhận. Dùng ngon nhất trong ngày, ưu tiên trong 24 giờ; sau khi mở nắp nên uống hết ngay. Luôn giữ chai đứng, đậy kín, tránh nắng/nhiệt; nếu sản phẩm phồng nắp, chua lạ, đổi màu/mùi bất thường thì không dùng.",55000.0,54000.0,53000.0,52000.0,-,371000,714000,-,1485000,Mua gói tháng hoặc mua trên 5 cốc 1 lần được tặng 1 box quả gọt sẵn ngẫu nhiên 400 gr,x,"Thùng carton + đá chai, Túi bạc giữ nhiệt + túi giấy"
42.0,,Làm mát cơ thể,Ổi hồng mùa hè,"Nước ép rau củ quả tươi nguyên chất theo công thức BYT, lấy ổi hồng tươi, vị thơm, hợp dùng lạnh trong ngày nóng. Sản phẩm phù hợp dùng như đồ uống phụ trong ngày, giúp tăng sự đa dạng rau quả và thay thế lựa chọn nước ngọt công nghiệp.","Người cần đồ uống thanh mát mùa nóng, sau vận động nhẹ hoặc khi muốn thay nước ngọt có gas bằng nước ép tươi.","Đồ uống mát không thay thế nước lọc hoàn toàn. Người lạnh bụng, tiêu hóa yếu, tiểu đường hoặc dị ứng bạc hà/cóc/dứa/ổi nên dùng lượng vừa phải.","Bảo quản lạnh 0–4°C ngay sau khi nhận. Dùng ngon nhất trong ngày, ưu tiên trong 24 giờ; sau khi mở nắp nên uống hết ngay. Luôn giữ chai đứng, đậy kín, tránh nắng/nhiệt; nếu sản phẩm phồng nắp, chua lạ, đổi màu/mùi bất thường thì không dùng.",55000.0,54000.0,53000.0,52000.0,-,371000,714000,-,1485000,Mua gói tháng hoặc mua trên 5 cốc 1 lần được tặng 1 box quả gọt sẵn ngẫu nhiên 400 gr,x,"Thùng carton + đá chai, Túi bạc giữ nhiệt + túi giấy"
43.0,,,Cóc dứa chua ngọt,"Nước ép rau củ quả tươi nguyên chất theo công thức BYT, lấy cóc phối dứa, vị chua ngọt rõ, tạo cảm giác giải khát. Sản phẩm phù hợp dùng như đồ uống phụ trong ngày, giúp tăng sự đa dạng rau quả và thay thế lựa chọn nước ngọt công nghiệp.","Người cần đồ uống thanh mát mùa nóng, sau vận động nhẹ hoặc khi muốn thay nước ngọt có gas bằng nước ép tươi.","Đồ uống mát không thay thế nước lọc hoàn toàn. Người lạnh bụng, tiêu hóa yếu, tiểu đường hoặc dị ứng bạc hà/cóc/dứa/ổi nên dùng lượng vừa phải.","Bảo quản lạnh 0–4°C ngay sau khi nhận. Dùng ngon nhất trong ngày, ưu tiên trong 24 giờ; sau khi mở nắp nên uống hết ngay. Luôn giữ chai đứng, đậy kín, tránh nắng/nhiệt; nếu sản phẩm phồng nắp, chua lạ, đổi màu/mùi bất thường thì không dùng.",50000.0,54000.0,53000.0,52000.0,-,371000,714000,-,1485000,Mua gói tháng hoặc mua trên 5 cốc 1 lần được tặng 1 box quả gọt sẵn ngẫu nhiên 400 gr,x,"Thùng carton + đá chai, Túi bạc giữ nhiệt + túi giấy"
44.0,,,Dưa hấu bạc hà,"Nước ép rau củ quả tươi nguyên chất theo công thức BYT, lấy dưa hấu phối bạc hà, vị mát nước và the nhẹ. Sản phẩm phù hợp dùng như đồ uống phụ trong ngày, giúp tăng sự đa dạng rau quả và thay thế lựa chọn nước ngọt công nghiệp.","Người cần đồ uống thanh mát mùa nóng, sau vận động nhẹ hoặc khi muốn thay nước ngọt có gas bằng nước ép tươi.","Đồ uống mát không thay thế nước lọc hoàn toàn. Người lạnh bụng, tiêu hóa yếu, tiểu đường hoặc dị ứng bạc hà/cóc/dứa/ổi nên dùng lượng vừa phải.","Bảo quản lạnh 0–4°C ngay sau khi nhận. Dùng ngon nhất trong ngày, ưu tiên trong 24 giờ; sau khi mở nắp nên uống hết ngay. Luôn giữ chai đứng, đậy kín, tránh nắng/nhiệt; nếu sản phẩm phồng nắp, chua lạ, đổi màu/mùi bất thường thì không dùng.",50000.0,54000.0,53000.0,52000.0,-,371000,714000,-,1485000,Mua gói tháng hoặc mua trên 5 cốc 1 lần được tặng 1 box quả gọt sẵn ngẫu nhiên 400 gr,x,"Thùng carton + đá chai, Túi bạc giữ nhiệt + túi giấy"
45.0,Smoothie hoa quả,,Nắng vàng,"Smoothie trái cây vàng/nhiệt đới, màu tươi sáng, vị ngọt thơm dễ uống. Sản phẩm xay mịn từ trái cây tươi theo công thức BYT, giữ độ đặc tự nhiên, tiện làm bữa phụ hoặc món giải khát healthy.","Người thích đồ uống sánh mịn, muốn bữa phụ tiện lợi; dân văn phòng, người bận rộn, khách muốn tăng lượng trái cây nhưng không thích nước ép quá lỏng.","Smoothie có độ đặc và năng lượng cao hơn nước ép, vẫn chứa đường tự nhiên từ trái cây. Người tiểu đường, đang kiểm soát cân nặng, dị ứng sữa/hạt/yến mạch hoặc không dung nạp lactose nên kiểm tra thành phần trước khi dùng.","Bảo quản lạnh 0–4°C, dùng ngon nhất trong ngày và theo HSD trên nhãn. Lắc/khuấy đều trước khi uống vì smoothie có thể tách lớp hoặc đặc lại tự nhiên. Sau khi mở nắp nên dùng hết, không để ngoài nhiệt độ phòng lâu.",69000.0,68000.0,67000.0,66000.0,-,469000,896000,-,1860000,Mua gói 30 ngày được tặng cốc thủy tinh có logo của BYT
46.0,,,Hồng mộng,"Smoothie trái cây hồng/đỏ, sắc đẹp mắt, vị mềm và thơm. Sản phẩm xay mịn từ trái cây tươi theo công thức BYT, giữ độ đặc tự nhiên, tiện làm bữa phụ hoặc món giải khát healthy.","Người thích đồ uống sánh mịn, muốn bữa phụ tiện lợi; dân văn phòng, người bận rộn, khách muốn tăng lượng trái cây nhưng không thích nước ép quá lỏng.","Smoothie có độ đặc và năng lượng cao hơn nước ép, vẫn chứa đường tự nhiên từ trái cây. Người tiểu đường, đang kiểm soát cân nặng, dị ứng sữa/hạt/yến mạch hoặc không dung nạp lactose nên kiểm tra thành phần trước khi dùng.","Bảo quản lạnh 0–4°C, dùng ngon nhất trong ngày và theo HSD trên nhãn. Lắc/khuấy đều trước khi uống vì smoothie có thể tách lớp hoặc đặc lại tự nhiên. Sau khi mở nắp nên dùng hết, không để ngoài nhiệt độ phòng lâu.",75000.0,74000.0,73000.0,72000.0,-,511000,994000,-,2070000,Mua gói 30 ngày được tặng cốc thủy tinh có logo của BYT
47.0,,,Thon thả,"Smoothie phong cách nhẹ, cân bằng vị trái cây và độ đặc vừa phải. Sản phẩm xay mịn từ trái cây tươi theo công thức BYT, giữ độ đặc tự nhiên, tiện làm bữa phụ hoặc món giải khát healthy.","Người thích đồ uống sánh mịn, muốn bữa phụ tiện lợi; dân văn phòng, người bận rộn, khách muốn tăng lượng trái cây nhưng không thích nước ép quá lỏng.","Smoothie có độ đặc và năng lượng cao hơn nước ép, vẫn chứa đường tự nhiên từ trái cây. Người tiểu đường, đang kiểm soát cân nặng, dị ứng sữa/hạt/yến mạch hoặc không dung nạp lactose nên kiểm tra thành phần trước khi dùng.","Bảo quản lạnh 0–4°C, dùng ngon nhất trong ngày và theo HSD trên nhãn. Lắc/khuấy đều trước khi uống vì smoothie có thể tách lớp hoặc đặc lại tự nhiên. Sau khi mở nắp nên dùng hết, không để ngoài nhiệt độ phòng lâu.",69000.0,68000.0,67000.0,66000.0,-,469000,896000,-,1860000,Mua gói 30 ngày được tặng cốc thủy tinh có logo của BYT
48.0,,,Mịn màng,"Smoothie có kết cấu mịn, vị creamy dịu, hợp làm bữa phụ. Sản phẩm xay mịn từ trái cây tươi theo công thức BYT, giữ độ đặc tự nhiên, tiện làm bữa phụ hoặc món giải khát healthy.","Người thích đồ uống sánh mịn, muốn bữa phụ tiện lợi; dân văn phòng, người bận rộn, khách muốn tăng lượng trái cây nhưng không thích nước ép quá lỏng.","Smoothie có độ đặc và năng lượng cao hơn nước ép, vẫn chứa đường tự nhiên từ trái cây. Người tiểu đường, đang kiểm soát cân nặng, dị ứng sữa/hạt/yến mạch hoặc không dung nạp lactose nên kiểm tra thành phần trước khi dùng.","Bảo quản lạnh 0–4°C, dùng ngon nhất trong ngày và theo HSD trên nhãn. Lắc/khuấy đều trước khi uống vì smoothie có thể tách lớp hoặc đặc lại tự nhiên. Sau khi mở nắp nên dùng hết, không để ngoài nhiệt độ phòng lâu.",69000.0,68000.0,67000.0,66000.0,-,469000,896000,-,1860000,Mua gói 30 ngày được tặng cốc thủy tinh có logo của BYT
49.0,,,Nhiệt đới,"Smoothie vị trái cây nhiệt đới, thơm rõ, hợp dùng lạnh. Sản phẩm xay mịn từ trái cây tươi theo công thức BYT, giữ độ đặc tự nhiên, tiện làm bữa phụ hoặc món giải khát healthy.","Người thích đồ uống sánh mịn, muốn bữa phụ tiện lợi; dân văn phòng, người bận rộn, khách muốn tăng lượng trái cây nhưng không thích nước ép quá lỏng.","Smoothie có độ đặc và năng lượng cao hơn nước ép, vẫn chứa đường tự nhiên từ trái cây. Người tiểu đường, đang kiểm soát cân nặng, dị ứng sữa/hạt/yến mạch hoặc không dung nạp lactose nên kiểm tra thành phần trước khi dùng.","Bảo quản lạnh 0–4°C, dùng ngon nhất trong ngày và theo HSD trên nhãn. Lắc/khuấy đều trước khi uống vì smoothie có thể tách lớp hoặc đặc lại tự nhiên. Sau khi mở nắp nên dùng hết, không để ngoài nhiệt độ phòng lâu.",69000.0,68000.0,67000.0,66000.0,-,469000,896000,-,1860000,Mua gói 30 ngày được tặng cốc thủy tinh có logo của BYT
50.0,,,Thanh xuân,"Smoothie phối trái cây tươi màu sáng, tạo cảm giác trẻ trung và thanh mát. Sản phẩm xay mịn từ trái cây tươi theo công thức BYT, giữ độ đặc tự nhiên, tiện làm bữa phụ hoặc món giải khát healthy.","Người thích đồ uống sánh mịn, muốn bữa phụ tiện lợi; dân văn phòng, người bận rộn, khách muốn tăng lượng trái cây nhưng không thích nước ép quá lỏng.","Smoothie có độ đặc và năng lượng cao hơn nước ép, vẫn chứa đường tự nhiên từ trái cây. Người tiểu đường, đang kiểm soát cân nặng, dị ứng sữa/hạt/yến mạch hoặc không dung nạp lactose nên kiểm tra thành phần trước khi dùng.","Bảo quản lạnh 0–4°C, dùng ngon nhất trong ngày và theo HSD trên nhãn. Lắc/khuấy đều trước khi uống vì smoothie có thể tách lớp hoặc đặc lại tự nhiên. Sau khi mở nắp nên dùng hết, không để ngoài nhiệt độ phòng lâu.",69000.0,68000.0,67000.0,66000.0,-,469000,896000,-,1860000,Mua gói 30 ngày được tặng cốc thủy tinh có logo của BYT
51.0,Smoothie no lâu,,Bình minh,"Smoothie no lâu phong cách bữa sáng, vị tươi sáng, giúp bắt đầu ngày mới gọn nhẹ. Sản phẩm được xay mịn, độ đặc cao hơn smoothie hoa quả thông thường và phù hợp dùng như bữa phụ giàu năng lượng hơn.","Người cần bữa sáng/bữa phụ nhanh, dân văn phòng bận rộn, người muốn hạn chế ăn vặt thiếu kiểm soát, khách cần đồ uống tiện nhưng no hơn nước ép.","Dòng no lâu có thể chứa hạt, yến mạch, sữa/sữa hạt hoặc nguyên liệu giàu năng lượng; cần tính vào khẩu phần ngày. Người dị ứng hạt/sữa/yến mạch, cần kiêng năng lượng hoặc có vấn đề tiêu hóa nên dùng lượng phù hợp.","Bảo quản lạnh 0–4°C, dùng ngon nhất trong ngày và theo HSD trên nhãn. Lắc/khuấy đều trước khi uống vì smoothie có thể tách lớp hoặc đặc lại tự nhiên. Sau khi mở nắp nên dùng hết, không để ngoài nhiệt độ phòng lâu.",79000.0,78000.0,77000.0,76000.0,-,539000,1050000,-,2190000,Mua gói 30 ngày được tặng cốc thủy tinh có logo của BYT
52.0,,,Nâu ấm,"Smoothie tông nâu ấm, vị hạt/cacao/ngũ cốc theo công thức byt, cảm giác đậm đà hơn. Sản phẩm được xay mịn, độ đặc cao hơn smoothie hoa quả thông thường và phù hợp dùng như bữa phụ giàu năng lượng hơn.","Người cần bữa sáng/bữa phụ nhanh, dân văn phòng bận rộn, người muốn hạn chế ăn vặt thiếu kiểm soát, khách cần đồ uống tiện nhưng no hơn nước ép.","Dòng no lâu có thể chứa hạt, yến mạch, sữa/sữa hạt hoặc nguyên liệu giàu năng lượng; cần tính vào khẩu phần ngày. Người dị ứng hạt/sữa/yến mạch, cần kiêng năng lượng hoặc có vấn đề tiêu hóa nên dùng lượng phù hợp.","Bảo quản lạnh 0–4°C, dùng ngon nhất trong ngày và theo HSD trên nhãn. Lắc/khuấy đều trước khi uống vì smoothie có thể tách lớp hoặc đặc lại tự nhiên. Sau khi mở nắp nên dùng hết, không để ngoài nhiệt độ phòng lâu.",79000.0,78000.0,77000.0,76000.0,-,539000,1050000,-,2190000,Mua gói 30 ngày được tặng cốc thủy tinh có logo của BYT
53.0,,,Thanh lành,"Smoothie vị thanh, cân bằng giữa trái cây và nguyên liệu tạo no. Sản phẩm được xay mịn, độ đặc cao hơn smoothie hoa quả thông thường và phù hợp dùng như bữa phụ giàu năng lượng hơn.","Người cần bữa sáng/bữa phụ nhanh, dân văn phòng bận rộn, người muốn hạn chế ăn vặt thiếu kiểm soát, khách cần đồ uống tiện nhưng no hơn nước ép.","Dòng no lâu có thể chứa hạt, yến mạch, sữa/sữa hạt hoặc nguyên liệu giàu năng lượng; cần tính vào khẩu phần ngày. Người dị ứng hạt/sữa/yến mạch, cần kiêng năng lượng hoặc có vấn đề tiêu hóa nên dùng lượng phù hợp.","Bảo quản lạnh 0–4°C, dùng ngon nhất trong ngày và theo HSD trên nhãn. Lắc/khuấy đều trước khi uống vì smoothie có thể tách lớp hoặc đặc lại tự nhiên. Sau khi mở nắp nên dùng hết, không để ngoài nhiệt độ phòng lâu.",79000.0,78000.0,77000.0,76000.0,-,539000,1050000,-,2190000,Mua gói 30 ngày được tặng cốc thủy tinh có logo của BYT
54.0,,,Đủ đầy,"Smoothie giàu độ đặc, phù hợp khi cần bữa phụ chắc bụng hơn. Sản phẩm được xay mịn, độ đặc cao hơn smoothie hoa quả thông thường và phù hợp dùng như bữa phụ giàu năng lượng hơn.","Người cần bữa sáng/bữa phụ nhanh, dân văn phòng bận rộn, người muốn hạn chế ăn vặt thiếu kiểm soát, khách cần đồ uống tiện nhưng no hơn nước ép.","Dòng no lâu có thể chứa hạt, yến mạch, sữa/sữa hạt hoặc nguyên liệu giàu năng lượng; cần tính vào khẩu phần ngày. Người dị ứng hạt/sữa/yến mạch, cần kiêng năng lượng hoặc có vấn đề tiêu hóa nên dùng lượng phù hợp.","Bảo quản lạnh 0–4°C, dùng ngon nhất trong ngày và theo HSD trên nhãn. Lắc/khuấy đều trước khi uống vì smoothie có thể tách lớp hoặc đặc lại tự nhiên. Sau khi mở nắp nên dùng hết, không để ngoài nhiệt độ phòng lâu.",79000.0,78000.0,77000.0,76000.0,-,539000,1050000,-,2190000,Mua gói 30 ngày được tặng cốc thủy tinh có logo của BYT
55.0,,,Vững vàng,"Smoothie no lâu có vị cân bằng, hướng tới cảm giác chắc bụng và bền năng lượng. Sản phẩm được xay mịn, độ đặc cao hơn smoothie hoa quả thông thường và phù hợp dùng như bữa phụ giàu năng lượng hơn.","Người cần bữa sáng/bữa phụ nhanh, dân văn phòng bận rộn, người muốn hạn chế ăn vặt thiếu kiểm soát, khách cần đồ uống tiện nhưng no hơn nước ép.","Dòng no lâu có thể chứa hạt, yến mạch, sữa/sữa hạt hoặc nguyên liệu giàu năng lượng; cần tính vào khẩu phần ngày. Người dị ứng hạt/sữa/yến mạch, cần kiêng năng lượng hoặc có vấn đề tiêu hóa nên dùng lượng phù hợp.","Bảo quản lạnh 0–4°C, dùng ngon nhất trong ngày và theo HSD trên nhãn. Lắc/khuấy đều trước khi uống vì smoothie có thể tách lớp hoặc đặc lại tự nhiên. Sau khi mở nắp nên dùng hết, không để ngoài nhiệt độ phòng lâu.",79000.0,78000.0,77000.0,76000.0,-,539000,1050000,-,2190000,Mua gói 30 ngày được tặng cốc thủy tinh có logo của BYT
56.0,,,Hồng năng lượng,"Smoothie sắc hồng, vị trái cây tươi kết hợp nguyên liệu tạo năng lượng. Sản phẩm được xay mịn, độ đặc cao hơn smoothie hoa quả thông thường và phù hợp dùng như bữa phụ giàu năng lượng hơn.","Người cần bữa sáng/bữa phụ nhanh, dân văn phòng bận rộn, người muốn hạn chế ăn vặt thiếu kiểm soát, khách cần đồ uống tiện nhưng no hơn nước ép.","Dòng no lâu có thể chứa hạt, yến mạch, sữa/sữa hạt hoặc nguyên liệu giàu năng lượng; cần tính vào khẩu phần ngày. Người dị ứng hạt/sữa/yến mạch, cần kiêng năng lượng hoặc có vấn đề tiêu hóa nên dùng lượng phù hợp.","Bảo quản lạnh 0–4°C, dùng ngon nhất trong ngày và theo HSD trên nhãn. Lắc/khuấy đều trước khi uống vì smoothie có thể tách lớp hoặc đặc lại tự nhiên. Sau khi mở nắp nên dùng hết, không để ngoài nhiệt độ phòng lâu.",85000.0,84000.0,83000.0,82000.0,-,581000,1134000,-,2385000,Mua gói 30 ngày được tặng cốc thủy tinh có logo của BYT
57.0,,,Hồng yên,"Smoothie sắc hồng dịu, vị mềm, phù hợp bữa phụ nhẹ nhàng. Sản phẩm được xay mịn, độ đặc cao hơn smoothie hoa quả thông thường và phù hợp dùng như bữa phụ giàu năng lượng hơn.","Người cần bữa sáng/bữa phụ nhanh, dân văn phòng bận rộn, người muốn hạn chế ăn vặt thiếu kiểm soát, khách cần đồ uống tiện nhưng no hơn nước ép.","Dòng no lâu có thể chứa hạt, yến mạch, sữa/sữa hạt hoặc nguyên liệu giàu năng lượng; cần tính vào khẩu phần ngày. Người dị ứng hạt/sữa/yến mạch, cần kiêng năng lượng hoặc có vấn đề tiêu hóa nên dùng lượng phù hợp.","Bảo quản lạnh 0–4°C, dùng ngon nhất trong ngày và theo HSD trên nhãn. Lắc/khuấy đều trước khi uống vì smoothie có thể tách lớp hoặc đặc lại tự nhiên. Sau khi mở nắp nên dùng hết, không để ngoài nhiệt độ phòng lâu.",85000.0,84000.0,83000.0,82000.0,-,581000,1134000,-,2385000,Mua gói 30 ngày được tặng cốc thủy tinh có logo của BYT
