LỊCH ĐĂNG BÀI GROUP ZALO: LIÊN MINH TIÊU DÙNG THÔNG MINH - BẾP YÊU THƯƠNG
Ngày,Tuần,STT bài / ngày,Khung giờ,Pillar,Chủ đề cụ thể,Mục tiêu,Template ID,Form mẫu tin nhắn,Prompt generate ảnh poster,Nguồn nội dung,Ghi chú,Trạng thái,Owner
Ngày 3,Tuần 1,1.0,08:00,Deal thông minh,Deal tiêu dùng thông minh: ginger shot buổi sáng,Tạo giá trị tức thì,DEAL_LE,"[DEAL HÔM NAY] Deal tiêu dùng thông minh: ginger shot buổi sáng
• Sản phẩm: [tên sản phẩm]
• Giá lẻ: [giá niêm yết] → Giá hôm nay: [giá deal]
• Số lượng còn: [SL]
• Chốt đơn trước: [giờ]
• Giao tại: [khu vực/khung giờ]
Đặt hàng: comment ""ĐẶT + SĐT + SỐ LƯỢNG"" hoặc inbox admin.","Tạo poster Zalo 1:1 cho nhóm ""Liên minh tiêu dùng thông minh"", chủ đề ""Deal tiêu dùng thông minh: ginger shot buổi sáng"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Bảng deal,,Chưa đăng
Ngày 3,Tuần 1,2.0,11:00,Mua gom theo khu,Gom đơn trong khu theo tòa/khu: ginger shot buổi sáng,Tăng mua chung,DEAL_GOM,"[GOM NHÓM GIÁ TỐT] Gom đơn trong khu theo tòa/khu: ginger shot buổi sáng
• Gom nhóm: [3/5/10] người
• Giá lẻ: [giá lẻ] → đủ nhóm còn: [giá gom]/người
• Hiện có: [đã có]/[mục tiêu] người
• Chốt gom lúc: [giờ/ngày]
Comment ""GOM + số lượng + tòa/khu"" để giữ suất.","Tạo poster Zalo 1:1 cho nhóm ""Liên minh tiêu dùng thông minh"", chủ đề ""Gom đơn trong khu theo tòa/khu: ginger shot buổi sáng"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Bảng gom/khu,,Chưa đăng
Ngày 3,Tuần 1,3.0,13:00,So sánh tiết kiệm,Tiết kiệm khi mua chung: ginger shot buổi sáng,Giáo dục lợi ích,COMPARISON,"[SO SÁNH TIẾT KIỆM] Tiết kiệm khi mua chung: ginger shot buổi sáng
• Mua lẻ: [giá]
• Mua theo gói/gom/thẻ: [giá]
• Tiết kiệm dự kiến: [số tiền/%]
Kết luận: phù hợp với [tệp khách]. Comment ""TÍNH"" để admin tính giúp.","Tạo poster Zalo 1:1 cho ""Tiết kiệm khi mua chung: ginger shot buổi sáng"", phong cách healthy, sạch, màu xanh lá/be, bố cục rõ, ảnh sản phẩm/hoạt động cộng đồng, text ngắn dễ đọc trên điện thoại.",Bảng giá,,Chưa đăng
Ngày 3,Tuần 1,4.0,15:00,Vote nhu cầu,Vote sản phẩm cần deal: ginger shot buổi sáng,Lấy nhu cầu,MINIGAME,"[MINIGAME] Vote sản phẩm cần deal: ginger shot buổi sáng
Luật chơi: [cách tham gia]
Quà/ưu đãi: [quà/voucher]
Thời hạn: [giờ/ngày]
CTA: comment [keyword] + tag/rủ [số người] để tham gia.","Tạo poster Zalo 1:1 cho ""Vote sản phẩm cần deal: ginger shot buổi sáng"", phong cách healthy, sạch, màu xanh lá/be, bố cục rõ, ảnh sản phẩm/hoạt động cộng đồng, text ngắn dễ đọc trên điện thoại.",Poll/nhu cầu,,Chưa đăng
Ngày 3,Tuần 1,5.0,19:30,Feedback + upsell,Feedback cư dân/đồng nghiệp: ginger shot buổi sáng,Tăng niềm tin,FEEDBACK,"[FEEDBACK THẬT] Feedback cư dân/đồng nghiệp: ginger shot buổi sáng
Chia sẻ: [ảnh/tin nhắn khách/ảnh giao hàng]
Điểm khách thích: [ngon/tiện/giá tốt/giao nhanh]
Câu hỏi kéo tương tác: ""Anh/chị muốn thử vị nào ngày mai?"" ","Tạo poster Zalo 1:1 dạng collage feedback/vinh danh cho ""Feedback cư dân/đồng nghiệp: ginger shot buổi sáng"", nền sáng, khung ảnh chụp thật, sticker nhỏ ""feedback thật"", text ít, cảm giác tin cậy, phù hợp nhóm Zalo cộng đồng BYT.",Kho feedback,,Chưa đăng
Ngày 4,Tuần 1,1.0,08:00,Deal thông minh,Deal tiêu dùng thông minh: detox/Detox Extra,Tạo giá trị tức thì,DEAL_LE,"[DEAL HÔM NAY] Deal tiêu dùng thông minh: detox/Detox Extra
• Sản phẩm: [tên sản phẩm]
• Giá lẻ: [giá niêm yết] → Giá hôm nay: [giá deal]
• Số lượng còn: [SL]
• Chốt đơn trước: [giờ]
• Giao tại: [khu vực/khung giờ]
Đặt hàng: comment ""ĐẶT + SĐT + SỐ LƯỢNG"" hoặc inbox admin.","Tạo poster Zalo 1:1 cho nhóm ""Liên minh tiêu dùng thông minh"", chủ đề ""Deal tiêu dùng thông minh: detox/Detox Extra"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Bảng deal,,Chưa đăng
Ngày 4,Tuần 1,2.0,11:00,Mua gom theo khu,Gom đơn trong khu theo tòa/khu: detox/Detox Extra,Tăng mua chung,DEAL_GOM,"[GOM NHÓM GIÁ TỐT] Gom đơn trong khu theo tòa/khu: detox/Detox Extra
• Gom nhóm: [3/5/10] người
• Giá lẻ: [giá lẻ] → đủ nhóm còn: [giá gom]/người
• Hiện có: [đã có]/[mục tiêu] người
• Chốt gom lúc: [giờ/ngày]
Comment ""GOM + số lượng + tòa/khu"" để giữ suất.","Tạo poster Zalo 1:1 cho nhóm ""Liên minh tiêu dùng thông minh"", chủ đề ""Gom đơn trong khu theo tòa/khu: detox/Detox Extra"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Bảng gom/khu,,Chưa đăng
Ngày 4,Tuần 1,3.0,13:00,So sánh tiết kiệm,Tiết kiệm khi mua chung: detox/Detox Extra,Giáo dục lợi ích,COMPARISON,"[SO SÁNH TIẾT KIỆM] Tiết kiệm khi mua chung: detox/Detox Extra
• Mua lẻ: [giá]
• Mua theo gói/gom/thẻ: [giá]
• Tiết kiệm dự kiến: [số tiền/%]
Kết luận: phù hợp với [tệp khách]. Comment ""TÍNH"" để admin tính giúp.","Tạo poster Zalo 1:1 cho ""Tiết kiệm khi mua chung: detox/Detox Extra"", phong cách healthy, sạch, màu xanh lá/be, bố cục rõ, ảnh sản phẩm/hoạt động cộng đồng, text ngắn dễ đọc trên điện thoại.",Bảng giá,,Chưa đăng
Ngày 4,Tuần 1,4.0,15:00,Vote nhu cầu,Vote sản phẩm cần deal: detox/Detox Extra,Lấy nhu cầu,MINIGAME,"[MINIGAME] Vote sản phẩm cần deal: detox/Detox Extra
Luật chơi: [cách tham gia]
Quà/ưu đãi: [quà/voucher]
Thời hạn: [giờ/ngày]
CTA: comment [keyword] + tag/rủ [số người] để tham gia.","Tạo poster Zalo 1:1 cho ""Vote sản phẩm cần deal: detox/Detox Extra"", phong cách healthy, sạch, màu xanh lá/be, bố cục rõ, ảnh sản phẩm/hoạt động cộng đồng, text ngắn dễ đọc trên điện thoại.",Poll/nhu cầu,,Chưa đăng
Ngày 4,Tuần 1,5.0,19:30,Feedback + upsell,Feedback cư dân/đồng nghiệp: detox/Detox Extra,Tăng niềm tin,FEEDBACK,"[FEEDBACK THẬT] Feedback cư dân/đồng nghiệp: detox/Detox Extra
Chia sẻ: [ảnh/tin nhắn khách/ảnh giao hàng]
Điểm khách thích: [ngon/tiện/giá tốt/giao nhanh]
Câu hỏi kéo tương tác: ""Anh/chị muốn thử vị nào ngày mai?"" ","Tạo poster Zalo 1:1 dạng collage feedback/vinh danh cho ""Feedback cư dân/đồng nghiệp: detox/Detox Extra"", nền sáng, khung ảnh chụp thật, sticker nhỏ ""feedback thật"", text ít, cảm giác tin cậy, phù hợp nhóm Zalo cộng đồng BYT.",Kho feedback,,Chưa đăng
Ngày 5,Tuần 1,1.0,08:00,Deal thông minh,Deal tiêu dùng thông minh: hũ mạch/yến mạch,Tạo giá trị tức thì,DEAL_LE,"[DEAL HÔM NAY] Deal tiêu dùng thông minh: hũ mạch/yến mạch
• Sản phẩm: [tên sản phẩm]
• Giá lẻ: [giá niêm yết] → Giá hôm nay: [giá deal]
• Số lượng còn: [SL]
• Chốt đơn trước: [giờ]
• Giao tại: [khu vực/khung giờ]
Đặt hàng: comment ""ĐẶT + SĐT + SỐ LƯỢNG"" hoặc inbox admin.","Tạo poster Zalo 1:1 cho nhóm ""Liên minh tiêu dùng thông minh"", chủ đề ""Deal tiêu dùng thông minh: hũ mạch/yến mạch"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Bảng deal,,Chưa đăng
Ngày 5,Tuần 1,2.0,11:00,Mua gom theo khu,Gom đơn trong khu theo tòa/khu: hũ mạch/yến mạch,Tăng mua chung,DEAL_GOM,"[GOM NHÓM GIÁ TỐT] Gom đơn trong khu theo tòa/khu: hũ mạch/yến mạch
• Gom nhóm: [3/5/10] người
• Giá lẻ: [giá lẻ] → đủ nhóm còn: [giá gom]/người
• Hiện có: [đã có]/[mục tiêu] người
• Chốt gom lúc: [giờ/ngày]
Comment ""GOM + số lượng + tòa/khu"" để giữ suất.","Tạo poster Zalo 1:1 cho nhóm ""Liên minh tiêu dùng thông minh"", chủ đề ""Gom đơn trong khu theo tòa/khu: hũ mạch/yến mạch"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Bảng gom/khu,,Chưa đăng
Ngày 5,Tuần 1,3.0,13:00,So sánh tiết kiệm,Tiết kiệm khi mua chung: hũ mạch/yến mạch,Giáo dục lợi ích,COMPARISON,"[SO SÁNH TIẾT KIỆM] Tiết kiệm khi mua chung: hũ mạch/yến mạch
• Mua lẻ: [giá]
• Mua theo gói/gom/thẻ: [giá]
• Tiết kiệm dự kiến: [số tiền/%]
Kết luận: phù hợp với [tệp khách]. Comment ""TÍNH"" để admin tính giúp.","Tạo poster Zalo 1:1 cho ""Tiết kiệm khi mua chung: hũ mạch/yến mạch"", phong cách healthy, sạch, màu xanh lá/be, bố cục rõ, ảnh sản phẩm/hoạt động cộng đồng, text ngắn dễ đọc trên điện thoại.",Bảng giá,,Chưa đăng
Ngày 5,Tuần 1,4.0,15:00,Vote nhu cầu,Vote sản phẩm cần deal: hũ mạch/yến mạch,Lấy nhu cầu,MINIGAME,"[MINIGAME] Vote sản phẩm cần deal: hũ mạch/yến mạch
Luật chơi: [cách tham gia]
Quà/ưu đãi: [quà/voucher]
Thời hạn: [giờ/ngày]
CTA: comment [keyword] + tag/rủ [số người] để tham gia.","Tạo poster Zalo 1:1 cho ""Vote sản phẩm cần deal: hũ mạch/yến mạch"", phong cách healthy, sạch, màu xanh lá/be, bố cục rõ, ảnh sản phẩm/hoạt động cộng đồng, text ngắn dễ đọc trên điện thoại.",Poll/nhu cầu,,Chưa đăng
Ngày 5,Tuần 1,5.0,19:30,Feedback + upsell,Feedback cư dân/đồng nghiệp: hũ mạch/yến mạch,Tăng niềm tin,FEEDBACK,"[FEEDBACK THẬT] Feedback cư dân/đồng nghiệp: hũ mạch/yến mạch
Chia sẻ: [ảnh/tin nhắn khách/ảnh giao hàng]
Điểm khách thích: [ngon/tiện/giá tốt/giao nhanh]
Câu hỏi kéo tương tác: ""Anh/chị muốn thử vị nào ngày mai?"" ","Tạo poster Zalo 1:1 dạng collage feedback/vinh danh cho ""Feedback cư dân/đồng nghiệp: hũ mạch/yến mạch"", nền sáng, khung ảnh chụp thật, sticker nhỏ ""feedback thật"", text ít, cảm giác tin cậy, phù hợp nhóm Zalo cộng đồng BYT.",Kho feedback,,Chưa đăng
Ngày 6,Tuần 1,1.0,08:00,Deal thông minh,Deal tiêu dùng thông minh: salad + cơm lứt,Tạo giá trị tức thì,DEAL_LE,"[DEAL HÔM NAY] Deal tiêu dùng thông minh: salad + cơm lứt
• Sản phẩm: [tên sản phẩm]
• Giá lẻ: [giá niêm yết] → Giá hôm nay: [giá deal]
• Số lượng còn: [SL]
• Chốt đơn trước: [giờ]
• Giao tại: [khu vực/khung giờ]
Đặt hàng: comment ""ĐẶT + SĐT + SỐ LƯỢNG"" hoặc inbox admin.","Tạo poster Zalo 1:1 cho nhóm ""Liên minh tiêu dùng thông minh"", chủ đề ""Deal tiêu dùng thông minh: salad + cơm lứt"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Bảng deal,,Chưa đăng
Ngày 6,Tuần 1,2.0,11:00,Mua gom theo khu,Gom đơn trong khu theo tòa/khu: salad + cơm lứt,Tăng mua chung,DEAL_GOM,"[GOM NHÓM GIÁ TỐT] Gom đơn trong khu theo tòa/khu: salad + cơm lứt
• Gom nhóm: [3/5/10] người
• Giá lẻ: [giá lẻ] → đủ nhóm còn: [giá gom]/người
• Hiện có: [đã có]/[mục tiêu] người
• Chốt gom lúc: [giờ/ngày]
Comment ""GOM + số lượng + tòa/khu"" để giữ suất.","Tạo poster Zalo 1:1 cho nhóm ""Liên minh tiêu dùng thông minh"", chủ đề ""Gom đơn trong khu theo tòa/khu: salad + cơm lứt"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Bảng gom/khu,,Chưa đăng
Ngày 6,Tuần 1,3.0,13:00,So sánh tiết kiệm,Tiết kiệm khi mua chung: salad + cơm lứt,Giáo dục lợi ích,COMPARISON,"[SO SÁNH TIẾT KIỆM] Tiết kiệm khi mua chung: salad + cơm lứt
• Mua lẻ: [giá]
• Mua theo gói/gom/thẻ: [giá]
• Tiết kiệm dự kiến: [số tiền/%]
Kết luận: phù hợp với [tệp khách]. Comment ""TÍNH"" để admin tính giúp.","Tạo poster Zalo 1:1 cho ""Tiết kiệm khi mua chung: salad + cơm lứt"", phong cách healthy, sạch, màu xanh lá/be, bố cục rõ, ảnh sản phẩm/hoạt động cộng đồng, text ngắn dễ đọc trên điện thoại.",Bảng giá,,Chưa đăng
Ngày 6,Tuần 1,4.0,15:00,Vote nhu cầu,Vote sản phẩm cần deal: salad + cơm lứt,Lấy nhu cầu,MINIGAME,"[MINIGAME] Vote sản phẩm cần deal: salad + cơm lứt
Luật chơi: [cách tham gia]
Quà/ưu đãi: [quà/voucher]
Thời hạn: [giờ/ngày]
CTA: comment [keyword] + tag/rủ [số người] để tham gia.","Tạo poster Zalo 1:1 cho ""Vote sản phẩm cần deal: salad + cơm lứt"", phong cách healthy, sạch, màu xanh lá/be, bố cục rõ, ảnh sản phẩm/hoạt động cộng đồng, text ngắn dễ đọc trên điện thoại.",Poll/nhu cầu,,Chưa đăng
Ngày 6,Tuần 1,5.0,19:30,Feedback + upsell,Feedback cư dân/đồng nghiệp: salad + cơm lứt,Tăng niềm tin,FEEDBACK,"[FEEDBACK THẬT] Feedback cư dân/đồng nghiệp: salad + cơm lứt
Chia sẻ: [ảnh/tin nhắn khách/ảnh giao hàng]
Điểm khách thích: [ngon/tiện/giá tốt/giao nhanh]
Câu hỏi kéo tương tác: ""Anh/chị muốn thử vị nào ngày mai?"" ","Tạo poster Zalo 1:1 dạng collage feedback/vinh danh cho ""Feedback cư dân/đồng nghiệp: salad + cơm lứt"", nền sáng, khung ảnh chụp thật, sticker nhỏ ""feedback thật"", text ít, cảm giác tin cậy, phù hợp nhóm Zalo cộng đồng BYT.",Kho feedback,,Chưa đăng
Ngày 7,Tuần 1,1.0,08:00,Deal thông minh,Deal tiêu dùng thông minh: set Mặt Trời Bé Con,Tạo giá trị tức thì,DEAL_LE,"[DEAL HÔM NAY] Deal tiêu dùng thông minh: set Mặt Trời Bé Con
• Sản phẩm: [tên sản phẩm]
• Giá lẻ: [giá niêm yết] → Giá hôm nay: [giá deal]
• Số lượng còn: [SL]
• Chốt đơn trước: [giờ]
• Giao tại: [khu vực/khung giờ]
Đặt hàng: comment ""ĐẶT + SĐT + SỐ LƯỢNG"" hoặc inbox admin.","Tạo poster Zalo 1:1 cho nhóm ""Liên minh tiêu dùng thông minh"", chủ đề ""Deal tiêu dùng thông minh: set Mặt Trời Bé Con"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Bảng deal,,Chưa đăng
