LỊCH ĐĂNG BÀI GROUP BẾP YÊU THƯƠNG OFFICIAL
Ngày,Tuần,STT bài/ngày,Khung giờ,Pillar,Chủ đề cụ thể,Mục tiêu,Template ID,Form mẫu tin nhắn,Prompt generate ảnh poster,Nguồn nội dung,Ghi chú,Trạng thái,Owner
Ngày 11,Tuần 2,1.0,20:00,Hậu trường bếp,Behind-the-scenes của Bếp: combo ăn sáng dân văn phòng,Tăng tính thật,STORY,"[CÂU CHUYỆN BYT] Behind-the-scenes của Bếp: combo ăn sáng dân văn phòng
Mở bài: [1 câu chuyện thật]
Thông điệp: Ăn lành – Uống sạch – Sống yêu thương.
CTA: chia sẻ 1 thói quen healthy bạn muốn bắt đầu tuần này.","Tạo poster kể chuyện thương hiệu BYT 1:1 chủ đề ""Behind-the-scenes của Bếp: combo ăn sáng dân văn phòng"", ảnh bếp/cộng đồng ấm áp, màu xanh lá/be/nâu nhạt, text ngắn cảm xúc, có slogan ""Ăn lành – Uống sạch – Sống yêu thương"".",Ảnh/video bếp,,Chưa đăng
Ngày 12,Tuần 2,1.0,20:00,Vinh danh cộng đồng,Vinh danh đại sứ/điểm/khách: combo mẹ bỉm/mẹ bé,Tạo động lực,VINHDANH,"[VINH DANH] Vinh danh đại sứ/điểm/khách: combo mẹ bỉm/mẹ bé
Chúc mừng: [tên/cửa hàng/điểm/CTV]
Kết quả: [doanh thu/QR/đơn/thẻ]
Bài học rút ra: [1 insight]
CTA: ai muốn lên bảng tuần sau comment ""TÔI"".","Tạo poster Zalo 1:1 dạng collage feedback/vinh danh cho ""Vinh danh đại sứ/điểm/khách: combo mẹ bỉm/mẹ bé"", nền sáng, khung ảnh chụp thật, sticker nhỏ ""feedback thật"", text ít, cảm giác tin cậy, phù hợp nhóm Zalo cộng đồng BYT.",Báo cáo tuần,,Chưa đăng
Ngày 13,Tuần 2,1.0,20:00,Thương hiệu & câu chuyện,Câu chuyện thương hiệu: thử thách 7 ngày,Xây niềm tin,STORY,"[CÂU CHUYỆN BYT] Câu chuyện thương hiệu: thử thách 7 ngày
Mở bài: [1 câu chuyện thật]
Thông điệp: Ăn lành – Uống sạch – Sống yêu thương.
CTA: chia sẻ 1 thói quen healthy bạn muốn bắt đầu tuần này.","Tạo poster kể chuyện thương hiệu BYT 1:1 chủ đề ""Câu chuyện thương hiệu: thử thách 7 ngày"", ảnh bếp/cộng đồng ấm áp, màu xanh lá/be/nâu nhạt, text ngắn cảm xúc, có slogan ""Ăn lành – Uống sạch – Sống yêu thương"".",Tổng quan BYT,,Chưa đăng
Ngày 14,Tuần 2,1.0,20:00,Kiến thức sức khỏe,Góc sức khỏe an toàn: minigame/vote vị yêu thích,Giáo dục cộng đồng,KNOWLEDGE,"[GÓC ĂN LÀNH] Góc sức khỏe an toàn: minigame/vote vị yêu thích
Nội dung chính: [1 mẹo dinh dưỡng/thói quen]
Ứng dụng hôm nay: [gợi ý sản phẩm/menu]
Lưu ý an toàn: sản phẩm hỗ trợ lối sống lành mạnh, không thay thế tư vấn y tế.","Tạo infographic Zalo 1:1 chủ đề ""Góc sức khỏe an toàn: minigame/vote vị yêu thích"", phong cách tối giản, màu xanh lá/be, 3-5 bullet ngắn, icon dinh dưỡng/đào tạo, có logo placeholder BYT, dễ đọc trên điện thoại.",Nội dung đã duyệt,,Chưa đăng
Ngày 15,Tuần 3,1.0,20:00,Chiến dịch tháng,Chiến dịch cộng đồng: gói 7 ngày,Kích hoạt tham gia,CAMPAIGN,"[CHIẾN DỊCH THÁNG] Chiến dịch cộng đồng: gói 7 ngày
Mục tiêu: [mục tiêu cộng đồng]
Cách tham gia: [bước 1-2-3]
Quà/đóng góp: [quyền lợi/ý nghĩa]
CTA: comment ""THAM GIA"".","Tạo poster kể chuyện thương hiệu BYT 1:1 chủ đề ""Chiến dịch cộng đồng: gói 7 ngày"", ảnh bếp/cộng đồng ấm áp, màu xanh lá/be/nâu nhạt, text ngắn cảm xúc, có slogan ""Ăn lành – Uống sạch – Sống yêu thương"".",Kế hoạch tháng,,Chưa đăng
Ngày 16,Tuần 3,1.0,20:00,Từ thiện/gây quỹ,Cập nhật hoạt động yêu thương: gói tháng,Lan tỏa cộng đồng,CHARITY,"[HOẠT ĐỘNG YÊU THƯƠNG] Cập nhật hoạt động yêu thương: gói tháng
Mục tiêu gây quỹ/từ thiện: [mục tiêu]
Cách đóng góp: [mua sản phẩm/chuyển khoản/quyên góp]
Cập nhật minh bạch: [mốc báo cáo]
CTA: cùng BYT lan tỏa yêu thương.","Tạo poster kể chuyện thương hiệu BYT 1:1 chủ đề ""Cập nhật hoạt động yêu thương: gói tháng"", ảnh bếp/cộng đồng ấm áp, màu xanh lá/be/nâu nhạt, text ngắn cảm xúc, có slogan ""Ăn lành – Uống sạch – Sống yêu thương"".",Hoạt động BYT,,Chưa đăng
Ngày 17,Tuần 3,1.0,20:00,Hậu trường bếp,Behind-the-scenes của Bếp: đối tác spa/gym,Tăng tính thật,STORY,"[CÂU CHUYỆN BYT] Behind-the-scenes của Bếp: đối tác spa/gym
Mở bài: [1 câu chuyện thật]
Thông điệp: Ăn lành – Uống sạch – Sống yêu thương.
CTA: chia sẻ 1 thói quen healthy bạn muốn bắt đầu tuần này.","Tạo poster kể chuyện thương hiệu BYT 1:1 chủ đề ""Behind-the-scenes của Bếp: đối tác spa/gym"", ảnh bếp/cộng đồng ấm áp, màu xanh lá/be/nâu nhạt, text ngắn cảm xúc, có slogan ""Ăn lành – Uống sạch – Sống yêu thương"".",Ảnh/video bếp,,Chưa đăng
Ngày 18,Tuần 3,1.0,20:00,Vinh danh cộng đồng,Vinh danh đại sứ/điểm/khách: đối tác mẹ & bé,Tạo động lực,VINHDANH,"[VINH DANH] Vinh danh đại sứ/điểm/khách: đối tác mẹ & bé
Chúc mừng: [tên/cửa hàng/điểm/CTV]
Kết quả: [doanh thu/QR/đơn/thẻ]
Bài học rút ra: [1 insight]
CTA: ai muốn lên bảng tuần sau comment ""TÔI"".","Tạo poster Zalo 1:1 dạng collage feedback/vinh danh cho ""Vinh danh đại sứ/điểm/khách: đối tác mẹ & bé"", nền sáng, khung ảnh chụp thật, sticker nhỏ ""feedback thật"", text ít, cảm giác tin cậy, phù hợp nhóm Zalo cộng đồng BYT.",Báo cáo tuần,,Chưa đăng
Ngày 19,Tuần 3,1.0,20:00,Thương hiệu & câu chuyện,Câu chuyện thương hiệu: quà dùng thử sản phẩm mới,Xây niềm tin,STORY,"[CÂU CHUYỆN BYT] Câu chuyện thương hiệu: quà dùng thử sản phẩm mới
Mở bài: [1 câu chuyện thật]
Thông điệp: Ăn lành – Uống sạch – Sống yêu thương.
CTA: chia sẻ 1 thói quen healthy bạn muốn bắt đầu tuần này.","Tạo poster kể chuyện thương hiệu BYT 1:1 chủ đề ""Câu chuyện thương hiệu: quà dùng thử sản phẩm mới"", ảnh bếp/cộng đồng ấm áp, màu xanh lá/be/nâu nhạt, text ngắn cảm xúc, có slogan ""Ăn lành – Uống sạch – Sống yêu thương"".",Tổng quan BYT,,Chưa đăng
Ngày 20,Tuần 3,1.0,20:00,Kiến thức sức khỏe,Góc sức khỏe an toàn: combo giờ vàng,Giáo dục cộng đồng,KNOWLEDGE,"[GÓC ĂN LÀNH] Góc sức khỏe an toàn: combo giờ vàng
Nội dung chính: [1 mẹo dinh dưỡng/thói quen]
Ứng dụng hôm nay: [gợi ý sản phẩm/menu]
Lưu ý an toàn: sản phẩm hỗ trợ lối sống lành mạnh, không thay thế tư vấn y tế.","Tạo infographic Zalo 1:1 chủ đề ""Góc sức khỏe an toàn: combo giờ vàng"", phong cách tối giản, màu xanh lá/be, 3-5 bullet ngắn, icon dinh dưỡng/đào tạo, có logo placeholder BYT, dễ đọc trên điện thoại.",Nội dung đã duyệt,,Chưa đăng
Ngày 21,Tuần 3,1.0,20:00,Chiến dịch tháng,Chiến dịch cộng đồng: feedback khách,Kích hoạt tham gia,CAMPAIGN,"[CHIẾN DỊCH THÁNG] Chiến dịch cộng đồng: feedback khách
Mục tiêu: [mục tiêu cộng đồng]
Cách tham gia: [bước 1-2-3]
Quà/đóng góp: [quyền lợi/ý nghĩa]
CTA: comment ""THAM GIA"".","Tạo poster kể chuyện thương hiệu BYT 1:1 chủ đề ""Chiến dịch cộng đồng: feedback khách"", ảnh bếp/cộng đồng ấm áp, màu xanh lá/be/nâu nhạt, text ngắn cảm xúc, có slogan ""Ăn lành – Uống sạch – Sống yêu thương"".",Kế hoạch tháng,,Chưa đăng
Ngày 22,Tuần 4,1.0,20:00,Từ thiện/gây quỹ,Cập nhật hoạt động yêu thương: ảnh giao hàng/bill,Lan tỏa cộng đồng,CHARITY,"[HOẠT ĐỘNG YÊU THƯƠNG] Cập nhật hoạt động yêu thương: ảnh giao hàng/bill
Mục tiêu gây quỹ/từ thiện: [mục tiêu]
Cách đóng góp: [mua sản phẩm/chuyển khoản/quyên góp]
Cập nhật minh bạch: [mốc báo cáo]
CTA: cùng BYT lan tỏa yêu thương.","Tạo poster kể chuyện thương hiệu BYT 1:1 chủ đề ""Cập nhật hoạt động yêu thương: ảnh giao hàng/bill"", ảnh bếp/cộng đồng ấm áp, màu xanh lá/be/nâu nhạt, text ngắn cảm xúc, có slogan ""Ăn lành – Uống sạch – Sống yêu thương"".",Hoạt động BYT,,Chưa đăng
Ngày 23,Tuần 4,1.0,20:00,Hậu trường bếp,Behind-the-scenes của Bếp: quyền lợi thẻ Giọt Lành,Tăng tính thật,STORY,"[CÂU CHUYỆN BYT] Behind-the-scenes của Bếp: quyền lợi thẻ Giọt Lành
Mở bài: [1 câu chuyện thật]
Thông điệp: Ăn lành – Uống sạch – Sống yêu thương.
CTA: chia sẻ 1 thói quen healthy bạn muốn bắt đầu tuần này.","Tạo poster kể chuyện thương hiệu BYT 1:1 chủ đề ""Behind-the-scenes của Bếp: quyền lợi thẻ Giọt Lành"", ảnh bếp/cộng đồng ấm áp, màu xanh lá/be/nâu nhạt, text ngắn cảm xúc, có slogan ""Ăn lành – Uống sạch – Sống yêu thương"".",Ảnh/video bếp,,Chưa đăng
Ngày 24,Tuần 4,1.0,20:00,Vinh danh cộng đồng,Vinh danh đại sứ/điểm/khách: quyền lợi thẻ Ban Mai/Bình Minh,Tạo động lực,VINHDANH,"[VINH DANH] Vinh danh đại sứ/điểm/khách: quyền lợi thẻ Ban Mai/Bình Minh
Chúc mừng: [tên/cửa hàng/điểm/CTV]
Kết quả: [doanh thu/QR/đơn/thẻ]
Bài học rút ra: [1 insight]
CTA: ai muốn lên bảng tuần sau comment ""TÔI"".","Tạo poster Zalo 1:1 dạng collage feedback/vinh danh cho ""Vinh danh đại sứ/điểm/khách: quyền lợi thẻ Ban Mai/Bình Minh"", nền sáng, khung ảnh chụp thật, sticker nhỏ ""feedback thật"", text ít, cảm giác tin cậy, phù hợp nhóm Zalo cộng đồng BYT.",Báo cáo tuần,,Chưa đăng
Ngày 25,Tuần 4,1.0,20:00,Thương hiệu & câu chuyện,Câu chuyện thương hiệu: hướng dẫn bảo quản,Xây niềm tin,STORY,"[CÂU CHUYỆN BYT] Câu chuyện thương hiệu: hướng dẫn bảo quản
Mở bài: [1 câu chuyện thật]
Thông điệp: Ăn lành – Uống sạch – Sống yêu thương.
CTA: chia sẻ 1 thói quen healthy bạn muốn bắt đầu tuần này.","Tạo poster kể chuyện thương hiệu BYT 1:1 chủ đề ""Câu chuyện thương hiệu: hướng dẫn bảo quản"", ảnh bếp/cộng đồng ấm áp, màu xanh lá/be/nâu nhạt, text ngắn cảm xúc, có slogan ""Ăn lành – Uống sạch – Sống yêu thương"".",Tổng quan BYT,,Chưa đăng
Ngày 26,Tuần 4,1.0,20:00,Kiến thức sức khỏe,Góc sức khỏe an toàn: menu tuần tới,Giáo dục cộng đồng,KNOWLEDGE,"[GÓC ĂN LÀNH] Góc sức khỏe an toàn: menu tuần tới
Nội dung chính: [1 mẹo dinh dưỡng/thói quen]
Ứng dụng hôm nay: [gợi ý sản phẩm/menu]
Lưu ý an toàn: sản phẩm hỗ trợ lối sống lành mạnh, không thay thế tư vấn y tế.","Tạo infographic Zalo 1:1 chủ đề ""Góc sức khỏe an toàn: menu tuần tới"", phong cách tối giản, màu xanh lá/be, 3-5 bullet ngắn, icon dinh dưỡng/đào tạo, có logo placeholder BYT, dễ đọc trên điện thoại.",Nội dung đã duyệt,,Chưa đăng
Ngày 27,Tuần 4,1.0,20:00,Chiến dịch tháng,Chiến dịch cộng đồng: gói detox/giảm cân,Kích hoạt tham gia,CAMPAIGN,"[CHIẾN DỊCH THÁNG] Chiến dịch cộng đồng: gói detox/giảm cân
Mục tiêu: [mục tiêu cộng đồng]
Cách tham gia: [bước 1-2-3]
Quà/đóng góp: [quyền lợi/ý nghĩa]
CTA: comment ""THAM GIA"".","Tạo poster kể chuyện thương hiệu BYT 1:1 chủ đề ""Chiến dịch cộng đồng: gói detox/giảm cân"", ảnh bếp/cộng đồng ấm áp, màu xanh lá/be/nâu nhạt, text ngắn cảm xúc, có slogan ""Ăn lành – Uống sạch – Sống yêu thương"".",Kế hoạch tháng,,Chưa đăng
Ngày 28,Tuần 4,1.0,20:00,Từ thiện/gây quỹ,Cập nhật hoạt động yêu thương: vinh danh thành viên/điểm,Lan tỏa cộng đồng,CHARITY,"[HOẠT ĐỘNG YÊU THƯƠNG] Cập nhật hoạt động yêu thương: vinh danh thành viên/điểm
Mục tiêu gây quỹ/từ thiện: [mục tiêu]
Cách đóng góp: [mua sản phẩm/chuyển khoản/quyên góp]
Cập nhật minh bạch: [mốc báo cáo]
CTA: cùng BYT lan tỏa yêu thương.","Tạo poster kể chuyện thương hiệu BYT 1:1 chủ đề ""Cập nhật hoạt động yêu thương: vinh danh thành viên/điểm"", ảnh bếp/cộng đồng ấm áp, màu xanh lá/be/nâu nhạt, text ngắn cảm xúc, có slogan ""Ăn lành – Uống sạch – Sống yêu thương"".",Hoạt động BYT,,Chưa đăng
Ngày 29,Tuần 4,1.0,20:00,Hậu trường bếp,Behind-the-scenes của Bếp: flash deal cuối tháng,Tăng tính thật,STORY,"[CÂU CHUYỆN BYT] Behind-the-scenes của Bếp: flash deal cuối tháng
Mở bài: [1 câu chuyện thật]
Thông điệp: Ăn lành – Uống sạch – Sống yêu thương.
CTA: chia sẻ 1 thói quen healthy bạn muốn bắt đầu tuần này.","Tạo poster kể chuyện thương hiệu BYT 1:1 chủ đề ""Behind-the-scenes của Bếp: flash deal cuối tháng"", ảnh bếp/cộng đồng ấm áp, màu xanh lá/be/nâu nhạt, text ngắn cảm xúc, có slogan ""Ăn lành – Uống sạch – Sống yêu thương"".",Ảnh/video bếp,,Chưa đăng
Ngày 30,Tuần 4,1.0,20:00,Vinh danh cộng đồng,Vinh danh đại sứ/điểm/khách: tổng kết + mở danh sách tháng sau,Tạo động lực,VINHDANH,"[VINH DANH] Vinh danh đại sứ/điểm/khách: tổng kết + mở danh sách tháng sau
Chúc mừng: [tên/cửa hàng/điểm/CTV]
Kết quả: [doanh thu/QR/đơn/thẻ]
Bài học rút ra: [1 insight]
CTA: ai muốn lên bảng tuần sau comment ""TÔI"".","Tạo poster Zalo 1:1 dạng collage feedback/vinh danh cho ""Vinh danh đại sứ/điểm/khách: tổng kết + mở danh sách tháng sau"", nền sáng, khung ảnh chụp thật, sticker nhỏ ""feedback thật"", text ít, cảm giác tin cậy, phù hợp nhóm Zalo cộng đồng BYT.",Báo cáo tuần,,Chưa đăng
