KHUNG NỘI DUNG NHÓM MUA LẺ RẺ NHƯ MUA BUÔN
Ngày,Tuần,STT bài / ngày,Khung giờ,Pillar,Chủ đề cụ thể,Mục tiêu,Template ID,Form mẫu tin nhắn,Prompt generate ảnh poster,Nguồn nội dung,Ghi chú,Trạng thái,Owner
Ngày 1,Tuần 1,11.0,21:30,Nhắc chốt,Chốt đơn cuối ngày: sữa hạt Giọt Lành,Tạo FOMO,REMINDER,"[NHẮC CHỐT] Chốt đơn cuối ngày: sữa hạt Giọt Lành
Còn [số lượng/suất] trước giờ chốt [giờ].
Ai đã đặt kiểm tra lại: [tên/số lượng/khu].
Ai muốn thêm comment ""THÊM + số lượng"" trước [giờ].","Tạo poster Zalo 1:1 cho ""Chốt đơn cuối ngày: sữa hạt Giọt Lành"", phong cách healthy, sạch, màu xanh lá/be, bố cục rõ, ảnh sản phẩm/hoạt động cộng đồng, text ngắn dễ đọc trên điện thoại.",Danh sách đặt hàng,,Chưa đăng
Ngày 2,Tuần 1,1.0,07:30,Deal mỗi ngày,Mở deal sáng: set Ban Mai ăn sáng,Kích hoạt mua ngay,DEAL_LE,"[DEAL HÔM NAY] Mở deal sáng: set Ban Mai ăn sáng
• Sản phẩm: [tên sản phẩm]
• Giá lẻ: [giá niêm yết] → Giá hôm nay: [giá deal]
• Số lượng còn: [SL]
• Chốt đơn trước: [giờ]
• Giao tại: [khu vực/khung giờ]
Đặt hàng: comment ""ĐẶT + SĐT + SỐ LƯỢNG"" hoặc inbox admin.","Tạo poster Zalo 1:1 cho nhóm ""Mua lẻ rẻ như mua buôn"", chủ đề ""Mở deal sáng: set Ban Mai ăn sáng"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Bảng deal/tồn kho,,Chưa đăng
Ngày 2,Tuần 1,2.0,08:30,So sánh tiện lợi & tiết kiệm,So sánh giá hôm nay: set Ban Mai ăn sáng,Tạo lý do mua,COMPARISON,"[SO SÁNH TIẾT KIỆM] So sánh giá hôm nay: set Ban Mai ăn sáng
• Mua lẻ: [giá]
• Mua theo gói/gom/thẻ: [giá]
• Tiết kiệm dự kiến: [số tiền/%]
Kết luận: phù hợp với [tệp khách]. Comment ""TÍNH"" để admin tính giúp.","Tạo poster Zalo 1:1 cho ""So sánh giá hôm nay: set Ban Mai ăn sáng"", phong cách healthy, sạch, màu xanh lá/be, bố cục rõ, ảnh sản phẩm/hoạt động cộng đồng, text ngắn dễ đọc trên điện thoại.",Bảng giá/thẻ,,Chưa đăng
Ngày 2,Tuần 1,3.0,09:30,Feedback,Feedback đơn thật: set Ban Mai ăn sáng,Tăng niềm tin,FEEDBACK,"[FEEDBACK THẬT] Feedback đơn thật: set Ban Mai ăn sáng
Chia sẻ: [ảnh/tin nhắn khách/ảnh giao hàng]
Điểm khách thích: [ngon/tiện/giá tốt/giao nhanh]
Câu hỏi kéo tương tác: ""Anh/chị muốn thử vị nào ngày mai?"" ","Tạo poster Zalo 1:1 dạng collage feedback/vinh danh cho ""Feedback đơn thật: set Ban Mai ăn sáng"", nền sáng, khung ảnh chụp thật, sticker nhỏ ""feedback thật"", text ít, cảm giác tin cậy, phù hợp nhóm Zalo cộng đồng BYT.",Kho feedback,,Chưa đăng
Ngày 2,Tuần 1,4.0,11:00,Deal mỗi ngày,Deal trưa: set Ban Mai ăn sáng,Chốt đơn trưa,DEAL_LE,"[DEAL HÔM NAY] Deal trưa: set Ban Mai ăn sáng
• Sản phẩm: [tên sản phẩm]
• Giá lẻ: [giá niêm yết] → Giá hôm nay: [giá deal]
• Số lượng còn: [SL]
• Chốt đơn trước: [giờ]
• Giao tại: [khu vực/khung giờ]
Đặt hàng: comment ""ĐẶT + SĐT + SỐ LƯỢNG"" hoặc inbox admin.","Tạo poster Zalo 1:1 cho nhóm ""Mua lẻ rẻ như mua buôn"", chủ đề ""Deal trưa: set Ban Mai ăn sáng"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Bảng deal/tồn kho,,Chưa đăng
Ngày 2,Tuần 1,5.0,13:30,Combo giờ vàng,Combo giờ vàng: set Ban Mai ăn sáng,Đẩy đơn theo giờ,FLASH_DEAL,"[COMBO GIỜ VÀNG] Combo giờ vàng: set Ban Mai ăn sáng
• Combo: [tên combo]
• Giá thường: [giá thường] → Giá giờ vàng: [giá deal]
• Khung giờ áp dụng: [giờ bắt đầu] - [giờ kết thúc]
• Số lượng: [SL]
• Giao tại: [khu vực/khung giờ]
Đặt nhanh: comment ""GIỜ VÀNG + SĐT + SỐ LƯỢNG"".","Tạo poster Zalo 1:1 cho nhóm ""Mua lẻ rẻ như mua buôn"", chủ đề ""Combo giờ vàng: set Ban Mai ăn sáng"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Bảng deal,,Chưa đăng
Ngày 2,Tuần 1,6.0,14:30,Mua theo nhóm,Rủ mua chung: set Ban Mai ăn sáng,Tạo gom đơn nhỏ,DEAL_GOM,"[GOM NHÓM GIÁ TỐT] Rủ mua chung: set Ban Mai ăn sáng
• Gom nhóm: [3/5/10] người
• Giá lẻ: [giá lẻ] → đủ nhóm còn: [giá gom]/người
• Hiện có: [đã có]/[mục tiêu] người
• Chốt gom lúc: [giờ/ngày]
Comment ""GOM + số lượng + tòa/khu"" để giữ suất.","Tạo poster Zalo 1:1 cho nhóm ""Mua lẻ rẻ như mua buôn"", chủ đề ""Rủ mua chung: set Ban Mai ăn sáng"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Bảng gom,,Chưa đăng
Ngày 2,Tuần 1,7.0,15:30,Menu nhanh,Menu/đồ uống nhanh: set Ban Mai ăn sáng,Gợi ý đặt thêm,MENU,"[MENU HÔM NAY] Menu/đồ uống nhanh: set Ban Mai ăn sáng
• Đồ uống: [list đồ uống + giá]
• Đồ ăn: [list đồ ăn + giá]
• Set gợi ý: [combo]
• Nhận đặt trước đến: [giờ]
• Giao: [khung giờ/khu vực]
Đặt: nhắn ""MENU + tên món + số lượng"".","Tạo poster Zalo 1:1 cho nhóm ""Mua lẻ rẻ như mua buôn"", chủ đề ""Menu/đồ uống nhanh: set Ban Mai ăn sáng"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Menu ngày,,Chưa đăng
Ngày 2,Tuần 1,8.0,17:00,Minigame,Minigame kéo comment: set Ban Mai ăn sáng,Tăng tương tác,MINIGAME,"[MINIGAME] Minigame kéo comment: set Ban Mai ăn sáng
Luật chơi: [cách tham gia]
Quà/ưu đãi: [quà/voucher]
Thời hạn: [giờ/ngày]
CTA: comment [keyword] + tag/rủ [số người] để tham gia.","Tạo poster Zalo 1:1 cho ""Minigame kéo comment: set Ban Mai ăn sáng"", phong cách healthy, sạch, màu xanh lá/be, bố cục rõ, ảnh sản phẩm/hoạt động cộng đồng, text ngắn dễ đọc trên điện thoại.",Quà/voucher,,Chưa đăng
Ngày 2,Tuần 1,9.0,19:30,Deal mỗi ngày,Deal tối: set Ban Mai ăn sáng,Chốt đơn tối,DEAL_LE,"[DEAL HÔM NAY] Deal tối: set Ban Mai ăn sáng
• Sản phẩm: [tên sản phẩm]
• Giá lẻ: [giá niêm yết] → Giá hôm nay: [giá deal]
• Số lượng còn: [SL]
• Chốt đơn trước: [giờ]
• Giao tại: [khu vực/khung giờ]
Đặt hàng: comment ""ĐẶT + SĐT + SỐ LƯỢNG"" hoặc inbox admin.","Tạo poster Zalo 1:1 cho nhóm ""Mua lẻ rẻ như mua buôn"", chủ đề ""Deal tối: set Ban Mai ăn sáng"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Bảng deal,,Chưa đăng
Ngày 2,Tuần 1,10.0,20:30,Ưu đãi thành viên,Gợi ý mở thẻ: set Ban Mai ăn sáng,Upsell membership,MEMBER_DEAL,"[ƯU ĐÃI THÀNH VIÊN] Gợi ý mở thẻ: set Ban Mai ăn sáng
• Thẻ áp dụng: [Giọt Lành/Ban Mai/Bình Minh/Mặt Trời]
• Giá thường: [giá] → Giá thành viên: [giá]
• Quyền lợi thêm: [quà/voucher/cashback]
• Áp dụng đến: [ngày/giờ]
Chưa có thẻ nhắn ""MỞ THẺ"" để được hướng dẫn.","Tạo poster Zalo 1:1 cho nhóm ""Mua lẻ rẻ như mua buôn"", chủ đề ""Gợi ý mở thẻ: set Ban Mai ăn sáng"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Bảng thẻ,,Chưa đăng
Ngày 2,Tuần 1,11.0,21:30,Nhắc chốt,Chốt đơn cuối ngày: set Ban Mai ăn sáng,Tạo FOMO,REMINDER,"[NHẮC CHỐT] Chốt đơn cuối ngày: set Ban Mai ăn sáng
Còn [số lượng/suất] trước giờ chốt [giờ].
Ai đã đặt kiểm tra lại: [tên/số lượng/khu].
Ai muốn thêm comment ""THÊM + số lượng"" trước [giờ].","Tạo poster Zalo 1:1 cho ""Chốt đơn cuối ngày: set Ban Mai ăn sáng"", phong cách healthy, sạch, màu xanh lá/be, bố cục rõ, ảnh sản phẩm/hoạt động cộng đồng, text ngắn dễ đọc trên điện thoại.",Danh sách đặt hàng,,Chưa đăng
Ngày 3,Tuần 1,1.0,07:30,Deal mỗi ngày,Mở deal sáng: ginger shot buổi sáng,Kích hoạt mua ngay,DEAL_LE,"[DEAL HÔM NAY] Mở deal sáng: ginger shot buổi sáng
• Sản phẩm: [tên sản phẩm]
• Giá lẻ: [giá niêm yết] → Giá hôm nay: [giá deal]
• Số lượng còn: [SL]
• Chốt đơn trước: [giờ]
• Giao tại: [khu vực/khung giờ]
Đặt hàng: comment ""ĐẶT + SĐT + SỐ LƯỢNG"" hoặc inbox admin.","Tạo poster Zalo 1:1 cho nhóm ""Mua lẻ rẻ như mua buôn"", chủ đề ""Mở deal sáng: ginger shot buổi sáng"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Bảng deal/tồn kho,,Chưa đăng
Ngày 3,Tuần 1,2.0,08:30,So sánh tiện lợi & tiết kiệm,So sánh giá hôm nay: ginger shot buổi sáng,Tạo lý do mua,COMPARISON,"[SO SÁNH TIẾT KIỆM] So sánh giá hôm nay: ginger shot buổi sáng
• Mua lẻ: [giá]
• Mua theo gói/gom/thẻ: [giá]
• Tiết kiệm dự kiến: [số tiền/%]
Kết luận: phù hợp với [tệp khách]. Comment ""TÍNH"" để admin tính giúp.","Tạo poster Zalo 1:1 cho ""So sánh giá hôm nay: ginger shot buổi sáng"", phong cách healthy, sạch, màu xanh lá/be, bố cục rõ, ảnh sản phẩm/hoạt động cộng đồng, text ngắn dễ đọc trên điện thoại.",Bảng giá/thẻ,,Chưa đăng
Ngày 3,Tuần 1,3.0,09:30,Feedback,Feedback đơn thật: ginger shot buổi sáng,Tăng niềm tin,FEEDBACK,"[FEEDBACK THẬT] Feedback đơn thật: ginger shot buổi sáng
Chia sẻ: [ảnh/tin nhắn khách/ảnh giao hàng]
Điểm khách thích: [ngon/tiện/giá tốt/giao nhanh]
Câu hỏi kéo tương tác: ""Anh/chị muốn thử vị nào ngày mai?"" ","Tạo poster Zalo 1:1 dạng collage feedback/vinh danh cho ""Feedback đơn thật: ginger shot buổi sáng"", nền sáng, khung ảnh chụp thật, sticker nhỏ ""feedback thật"", text ít, cảm giác tin cậy, phù hợp nhóm Zalo cộng đồng BYT.",Kho feedback,,Chưa đăng
Ngày 3,Tuần 1,4.0,11:00,Deal mỗi ngày,Deal trưa: ginger shot buổi sáng,Chốt đơn trưa,DEAL_LE,"[DEAL HÔM NAY] Deal trưa: ginger shot buổi sáng
• Sản phẩm: [tên sản phẩm]
• Giá lẻ: [giá niêm yết] → Giá hôm nay: [giá deal]
• Số lượng còn: [SL]
• Chốt đơn trước: [giờ]
• Giao tại: [khu vực/khung giờ]
Đặt hàng: comment ""ĐẶT + SĐT + SỐ LƯỢNG"" hoặc inbox admin.","Tạo poster Zalo 1:1 cho nhóm ""Mua lẻ rẻ như mua buôn"", chủ đề ""Deal trưa: ginger shot buổi sáng"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Bảng deal/tồn kho,,Chưa đăng
Ngày 3,Tuần 1,5.0,13:30,Combo giờ vàng,Combo giờ vàng: ginger shot buổi sáng,Đẩy đơn theo giờ,FLASH_DEAL,"[COMBO GIỜ VÀNG] Combo giờ vàng: ginger shot buổi sáng
• Combo: [tên combo]
• Giá thường: [giá thường] → Giá giờ vàng: [giá deal]
• Khung giờ áp dụng: [giờ bắt đầu] - [giờ kết thúc]
• Số lượng: [SL]
• Giao tại: [khu vực/khung giờ]
Đặt nhanh: comment ""GIỜ VÀNG + SĐT + SỐ LƯỢNG"".","Tạo poster Zalo 1:1 cho nhóm ""Mua lẻ rẻ như mua buôn"", chủ đề ""Combo giờ vàng: ginger shot buổi sáng"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Bảng deal,,Chưa đăng
Ngày 3,Tuần 1,6.0,14:30,Mua theo nhóm,Rủ mua chung: ginger shot buổi sáng,Tạo gom đơn nhỏ,DEAL_GOM,"[GOM NHÓM GIÁ TỐT] Rủ mua chung: ginger shot buổi sáng
• Gom nhóm: [3/5/10] người
• Giá lẻ: [giá lẻ] → đủ nhóm còn: [giá gom]/người
• Hiện có: [đã có]/[mục tiêu] người
• Chốt gom lúc: [giờ/ngày]
Comment ""GOM + số lượng + tòa/khu"" để giữ suất.","Tạo poster Zalo 1:1 cho nhóm ""Mua lẻ rẻ như mua buôn"", chủ đề ""Rủ mua chung: ginger shot buổi sáng"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Bảng gom,,Chưa đăng
Ngày 3,Tuần 1,7.0,15:30,Menu nhanh,Menu/đồ uống nhanh: ginger shot buổi sáng,Gợi ý đặt thêm,MENU,"[MENU HÔM NAY] Menu/đồ uống nhanh: ginger shot buổi sáng
• Đồ uống: [list đồ uống + giá]
• Đồ ăn: [list đồ ăn + giá]
• Set gợi ý: [combo]
• Nhận đặt trước đến: [giờ]
• Giao: [khung giờ/khu vực]
Đặt: nhắn ""MENU + tên món + số lượng"".","Tạo poster Zalo 1:1 cho nhóm ""Mua lẻ rẻ như mua buôn"", chủ đề ""Menu/đồ uống nhanh: ginger shot buổi sáng"". Phong cách healthy, sạch, màu xanh lá/be, có ảnh sản phẩm thật hoặc mockup đồ ăn/uống, text lớn: ""[ƯU ĐÃI/DEAL]"", text phụ: ""[giá] - [giờ chốt]"", thêm icon đồng hồ, giao hàng, QR placeholder, bố cục rõ, không quá 25 từ trên poster.",Menu ngày,,Chưa đăng
Ngày 3,Tuần 1,8.0,17:00,Minigame,Minigame kéo comment: ginger shot buổi sáng,Tăng tương tác,MINIGAME,"[MINIGAME] Minigame kéo comment: ginger shot buổi sáng
Luật chơi: [cách tham gia]
Quà/ưu đãi: [quà/voucher]
Thời hạn: [giờ/ngày]
CTA: comment [keyword] + tag/rủ [số người] để tham gia.","Tạo poster Zalo 1:1 cho ""Minigame kéo comment: ginger shot buổi sáng"", phong cách healthy, sạch, màu xanh lá/be, bố cục rõ, ảnh sản phẩm/hoạt động cộng đồng, text ngắn dễ đọc trên điện thoại.",Quà/voucher,,Chưa đăng
